,GCcleanPOBlat,GCcleanPOBlon,Unnamed: 0_x,count,cleanPOBtown_x,cleanPOBcnty_x,cleanPOBst_x,GCcleanPOBplace_x,Unnamed: 0_y,ersatz_id,rawPOB,cleanPOBtown_y,cleanPOBcnty_y,cleanPOBst_y,GCcleanPOBprec,GCcleanPOBplace_y
217,36.52232070000001,-82.7134921,1,1,1,0,1,1,9806,9807,Church Hill Tenn,Church Hill,,Tennessee,town,Church Hill TN
218,36.528187,-80.235596,2,2,2,0,2,2,22838,22839,Campbell N C,Campbell,,North Carolina,town,Campbell NC
219,36.5297706,-87.3594528,1,1,1,0,1,1,21221,21222,Clarksville Tenn,Clarksville,,Tennessee,town,Clarksville TN
220,36.550381,-87.14200600000002,1,1,1,0,1,1,18631,18632,Port Royal Tenn,Port Royal,,Tennessee,town,Port Royal TN
221,36.5923591,-80.3167222,1,1,1,0,1,1,26913,26914,Peters Creek Va,Peters Creek,,Virginia,town,Peters Creek VA
222,36.5951059,-82.1887444,1,1,1,0,1,1,22106,22107,Bristol Tenn,Bristol,,Tennessee,town,Bristol TN
223,36.5958946,-91.6456994,1,1,1,0,1,1,22523,22524,Koshkonong Mo,Koshkonong,,Missouri,town,Koshkonong MO
224,36.6367525,-83.43157420000001,1,1,1,0,1,1,15828,15829,Ewing Va,Ewing,,Virginia,town,Ewing VA
225,36.63869370000001,-95.1541339,1,1,1,0,1,1,27187,27188,Vinita Okla,Vinita,,Oklahoma,town,Vinita OK
226,36.6397783,-85.7966436,1,1,1,0,1,1,12032,12033,Gamaliel Ky,Gamaliel,,Kentucky,town,Gamaliel KY
227,36.64228060000001,-88.73894240000001,1,1,1,0,1,1,17076,17077,Wingo Ky,Wingo,,Kentucky,town,Wingo KY
228,36.650627,-94.44355,1,1,1,0,1,1,9791,9792,Anderson Mo,Anderson,,Missouri,town,Anderson MO
229,36.670651,-93.9464788,1,1,1,0,1,1,2410,2411,Exeter Mo,Exeter,,Missouri,town,Exeter MO
230,36.700645,-95.63803409999998,2,2,2,0,2,2,4614,4615,Nowata Okla,Nowata,,Oklahoma,town,Nowata OK
231,36.7098335,-81.97734820000002,1,1,1,0,1,1,29536,29537,Abington Va,Abingdon,,Virginia,town,Abingdon VA
232,36.7217259,-91.6209764,1,1,1,0,1,1,356,357,Rover Mo,Rover,,Missouri,town,Rover MO
233,36.7223497,-80.82285309999997,1,1,1,0,1,1,2614,2615,Woodlawn Va,Woodlawn,,Virginia,town,Woodlawn VA
234,36.725278,-88.802222,1,1,1,0,1,1,5261,5262,Dublin Ky,Dublin,,Kentucky,town,Dublin KY
235,36.74144879999999,-93.0343439,1,1,1,0,1,1,25307,25308,Taneville Mo,Taneyville,,Missouri,town,Taneyville MO
236,36.7468422,-119.7725868,1,1,1,0,1,1,7752,7753,Fresno Calif,Fresno,,California,town,Fresno CA
237,36.7569994,-90.392888,1,1,1,0,1,1,30593,30594,Poplar Bluff Mo,Poplar Bluff,,Missouri,town,Poplar Bluff MO
238,36.7584219,-83.0271115,1,1,1,0,1,1,16654,16655,Pennington Gap Va,Pennington Gap,,Virginia,town,Pennington Gap VA
239,36.7603486,-81.8628484,3,3,3,0,3,3,856,857,Meadowview Va,Meadowview,,Virginia,town,Meadowview VA
240,36.778261,-119.4179324,1,1,1,0,1,1,20770,20771,California,California,,California,state,California
241,36.78937310000001,-81.7801507,1,1,1,0,1,1,22518,22519,Grades Springs Va,Glade Spring,,Virginia,town,Glade Spring VA
242,36.7958866,-89.9578688,1,1,1,0,1,1,5915,5916,Dexter Mo,Dexter,,Missouri,town,Dexter MO
243,36.7960065,21.9583765,1,1,1,0,1,1,28045,28046,Coroni Greece,Koroni,,Greece,town,Koroni Greece
244,36.8048511,-81.91213420000003,1,1,1,0,1,1,10626,10627,Lindel1 Va,Lindell,,Virginia,town,Lindell VA
245,36.81728629999999,-93.92076,1,1,1,0,1,1,6194,6195,Pretty Mo,Purdy,,Missouri,town,Purdy MO
246,36.8270504,-82.4685064,2,2,2,0,2,2,11415,11416,Dungannon Va,Dungannon,,Virginia,town,Dungannon VA
247,36.8453199,-86.88721899999999,1,1,1,0,1,1,29851,29852,Russellville Ky,Russellville,,Kentucky,town,Russellville KY
248,36.8634733,-83.90920890000002,1,1,1,0,1,1,17760,17761,Barboursville Ky,Barbourville,,Kentucky,town,Barbourville KY
249,36.864975,-89.86333499999998,1,1,1,0,1,1,7388,7389,Idalia Mo,Idalia,,Missouri,town,Idalia MO
250,36.8656008,-87.4886186,1,1,1,0,1,1,26152,26153,Hopkinsville Ky,Hopkinsville,,Kentucky,town,Hopkinsville KY
251,36.8736854,-95.0957968,1,1,1,0,1,1,12574,12575,Weleh Okla,Welch,,Oklahoma,town,Welch OK
252,36.8745146,-94.8774554,1,1,1,0,1,1,2096,2097,Miami Okla,Miami,,Oklahoma,town,Miami OK
253,36.8758908,-93.3515758,1,1,1,0,1,1,16635,16636,Ponce de Leon Mo,Ponce De Leon,,Missouri,town,Ponce De Leon MO
254,36.8767328,-94.1854918,1,1,1,0,1,1,1398,1399,Newtonia Mo,Newtonia,,Missouri,town,Newtonia MO
255,36.88588529999999,-89.92925720000002,2,2,2,0,2,2,9927,9928,Bloomfield Mo,Bloomfield,,Missouri,town,Bloomfield MO
256,36.8978553,30.5780206,1,1,1,0,1,1,17305,17306,Adalia Asia Minor,Antalya,,Asia Minor,town,Antalya Turkey
257,36.8993124,22.8440207,2,2,2,0,2,2,2017,2018,Nitaa Greece,Niata,,Greece,town,Niata Greece
258,36.9033581,-104.4391532,1,1,1,0,1,1,3673,3674,Raton N Mex March 2l,Raton,,New Mexico,town,Raton NM
259,36.90533610000001,-93.5715838,1,1,1,0,1,1,4592,4593,Crane Mo,Crane,,Missouri,town,Crane MO
260,36.90552235,-94.33923586,2,2,0,2,2,2,13297,13298,Newton Mo,,Newton,Missouri,county,Newton County MO
261,36.9112443,-80.3200502,3,3,3,0,3,3,983,984,Floyd Va,Floyd,,Virginia,town,Floyd VA
262,36.9208854,-89.350631,1,1,1,0,1,1,18582,18583,Charlston Mo,Charleston,,Missouri,town,Charleston MO
263,36.9236403,-97.3336552,1,1,1,0,1,1,7025,7026,Braman Okla,Braman,,Oklahoma,town,Braman OK
264,36.9255822,-97.6558845,1,1,1,0,1,1,2320,2321,Renfrow Okla,Renfrow,,Oklahoma,town,Renfrow OK
265,36.9269273,14.725512900000002,1,1,1,0,1,1,3684,3685,Ragusa Italy,Ragusa,,Italy,town,Ragusa Province of Ragusa Italy
266,36.9296298,-93.0565621,1,1,1,0,1,1,1802,1803,Chadwick Mo,Chadwick,,Missouri,town,Chadwick MO
267,36.9307388,-76.38014890000002,5,5,5,0,5,5,7264,7265,Norfolk Va,Norfolk,,Virginia,town,Norfolk VA
268,36.9458952,-94.0002099,2,2,2,0,2,2,29758,29759,Pierce City Mo,Pierce City,,Missouri,town,Pierce City MO
269,36.951999,-92.6604457,1,1,1,0,1,1,9105,9106,Ava Mo,Ava,,Missouri,town,Ava MO
270,36.9556692,-81.54067909999998,1,1,1,0,1,1,27228,27229,Chatham Hill Va,Chatham Hill,,Virginia,town,Chatham Hill VA
271,36.9617219,-91.883205,1,1,1,0,1,1,20737,20738,Hutton Valley Mo,Hutton Valley,,Missouri,town,Hutton Valley MO
272,36.9685219,-86.48080429999997,1,1,1,0,1,1,8873,8874,Bowling Green Ky,Bowling Green,,Kentucky,town,Bowling Green KY
273,36.9909613,-80.5167218,1,1,1,1,1,1,845,846,Copper Valley Va,Copper Valley,Floyd,Virginia,town,Copper Valley VA
274,36.9911648,-91.4926376,1,1,1,0,1,1,16906,16907,Birchtreo Mo,Birch Tree,,Missouri,town,Birch Tree MO
275,36.9922768,-91.9698742,1,1,1,0,1,1,10639,10640,Willow Springs Mo,Willow Springs,,Missouri,town,Willow Springs MO
276,36.99534110000001,-94.3160526,1,1,1,0,1,1,24990,24991,Diamond Mo,Diamond,,Missouri,town,Diamond MO
277,36.9958839,-85.91192149999998,7,7,7,0,7,7,640,641,Glasgow Ky,Glasgow,,Kentucky,town,Glasgow KY
278,37.0097738,-91.3234669,1,1,1,0,1,1,2518,2519,Winona Mo,Winona,,Missouri,town,Winona MO
279,37.0172493,-98.4853539,1,1,1,0,1,1,11736,11737,Kiowa Kans,Kiowa,,Kansas,town,Kiowa KS
280,37.0208865,-93.2060163,1,1,1,0,1,1,17874,17875,Ozark Mo,Ozark,,Missouri,town,Ozark MO
281,37.02367589999999,-94.7355042,1,1,1,0,1,1,10159,10160,Baxter Kans,Baxter,,Kansas,town,Baxter Springs KS
282,37.033333,21.866667,1,1,1,0,1,1,13439,13440,Zaimogli Greece,Zaimogli,,Greece,town,Zaimogli Greece
283,37.0372916,-95.0899613,1,1,1,0,1,1,7390,7391,Chetopa Kans,Chetopa,,Kansas,town,Chetopa KS
284,37.0373005,-95.6163665,1,1,1,0,1,1,30721,30722,Coffeyville Kans,Coffeyville,,Kansas,town,Coffeyville KS
285,37.0478982,-80.77979350000003,1,1,1,0,1,1,21295,21296,Pulaski Va,Pulaski,,Virginia,town,Pulaski VA
286,37.0665181,-80.4406068,1,1,1,0,1,1,11544,11545,Riner Va,Riner,,Virginia,town,Riner VA
287,37.0692266,-94.1166043,2,2,2,0,2,2,15073,15074,Sarcoxie Mo,Sarcoxie,,Missouri,town,Sarcoxie MO
288,37.0755856,-76.6439359,1,1,1,0,1,1,2010,2011,Newport News Va,Newport News,,Virginia,town,Newport News VA
289,37.0769153,-79.89016099999998,1,1,1,0,1,1,10218,10219,Wtrtz Va,Wirtz,,Virginia,town,Wirtz VA
290,37.0833893,-88.6000478,2,2,2,0,2,2,11484,11485,Paducah Ky,Paducah,,Kentucky,town,Paducah KY
291,37.0856432,25.1488318,1,1,1,0,1,1,28333,28334,Paxas Greece,Paros,,Greece,town,Paros Greece
292,37.0886713,-96.0947094,1,1,1,0,1,1,29791,29792,Peruo Kans,Peru,,Kansas,town,Peru KS
293,37.09024,-95.712891,1,1,0,0,1,1,2170,2171,place not given United States A,,,United States,plus,United States
294,37.0920222,-84.6041084,1,1,1,0,1,1,26798,26799,Somerset Ky,Somerset,,Kentucky,town,Somerset KY
295,37.0991982,-81.1234493,1,1,1,0,1,1,4610,4611,Bland Ya,Bland,,Virginia,town,Bland VA
296,37.1036665,-93.8185401,1,1,1,0,1,1,25739,25740,Mt Vernon Mo,Mt Vernon,,Missouri,town,Mt Vernon MO
297,37.1092162,-87.8819594,1,1,1,0,1,1,22052,22053,Princeton Ky,Princeton,,Kentucky,town,Princeton KY
298,37.1148374,-81.5195548,1,1,1,0,1,1,28858,28859,Tazewell Va,Tazewell,,Virginia,town,Tazewell VA
299,37.116170200000006,-94.1657732,1,1,1,0,1,1,10154,10155,Reeds Mo,Reeds,,Missouri,town,Reeds MO
300,37.1200526,-93.4801942,1,1,1,0,1,1,4590,4591,Republic Mo,Republic,,Missouri,town,Republic MO
301,37.1278501,-84.91217270000001,1,1,1,0,1,1,30571,30572,Windsor Ky,Windsor,,Kentucky,town,Windsor KY
302,37.1298517,-80.40893890000002,2,2,2,0,2,2,26431,26432,Christiansburg Va,Christiansburg,,Virginia,town,Christiansburg VA
303,37.1386668,-88.4317064,1,1,1,0,1,1,21985,21986,Hamletsburg Ill,Hamletsburg,,Illinois,town,Hamletsburg IL
304,37.1464398,-92.7687818,2,2,2,0,2,2,4911,4912,Seymour Mo,Seymour,,Missouri,town,Seymour MO
305,37.1502473,-94.3618979,1,1,1,0,1,1,25313,25314,Carthage Mo,Carthage,,Missouri,town,Carthage MO
306,37.15116550000001,-88.73199790000002,1,1,1,0,1,1,27416,27417,Metropolis Ill,Metropolis,,Illinois,town,Metropolis IL
307,37.1533554,-98.0311727,1,1,1,0,1,1,5652,5653,Anthony Kans,Anthony,,Kansas,town,Anthony KS
308,37.1694632,-104.5005407,1,1,1,0,1,1,27565,27566,Trinidad Colo,Trinidad,,Colorado,town,Trinidad CO
309,37.1792159,-91.6568107,1,1,1,0,1,1,25378,25379,Summersville Mo,Summersville,,Missouri,town,Summersville MO
310,37.1903448,-95.2971928,1,1,1,0,1,1,8396,8397,Altamont Kans,Altamont,,Kansas,town,Altamont KS
311,37.20895720000001,-93.2922989,3,3,3,0,3,3,13122,13123,Springfield Mo,Springfield,,Missouri,town,Springfield MO
312,37.2151179,-78.622141,1,1,1,0,1,1,25060,25061,Springcreek Va,Spring Creek Lake,,Virginia,town,Spring Creek Lake VA
313,37.2279279,-77.4019267,1,1,1,0,1,1,3883,3884,Petersburg Va,Petersburg,,Virginia,town,Petersburg VA
314,37.23974860000001,-96.9955918,1,1,1,0,1,1,13366,13367,Winfuld Kans,Winfield,,Kansas,town,Winfield KS
315,37.2486334,-98.4206315,1,1,1,0,1,1,30655,30656,Sharon Kans,Sharon,,Kansas,town,Sharon KS
316,37.2634824,22.6501775,1,1,1,0,1,1,15624,15625,Kastaneotisa Greece,Kastanitsa,,Greece,town,Kastanitsa Greece
317,37.2684595,-80.4658955,1,1,1,0,1,1,21284,21285,Laurel Ridge Va,Laurel Ridge,,Virginia,town,Laurel Ridge VA
318,37.2689163,-83.6534621,1,1,1,0,1,1,3138,3139,Oneida Ky,Oneida,,Kentucky,town,Oneida KY
319,37.2698395,-81.2223195,2,2,2,0,2,2,7689,7690,Bluefield W Va,Bluefield,,West Virginia,town,Bluefield WV
320,37.2709704,-79.9414266,2,2,2,0,2,2,2671,2672,Roanoke Va,Roanoke,,Virginia,town,Roanoke VA
321,37.2969936,-86.3696995,1,1,1,0,1,1,30342,30343,Sunfish Ky,Sunfish,,Kentucky,town,Sunfish KY
322,37.3100548,-94.7719043,1,1,1,0,1,1,26089,26090,Wier City Kans,Weir,,Kansas,town,Weir KS
323,37.3164541,-85.285239,1,1,1,0,1,1,24570,24571,Elkhorn Ky,Elk Horn,,Kentucky,town,Elk Horn KY
324,37.3168297,-96.6686242,1,1,1,0,1,1,22573,22574,Cambridge Kans,Cambridge,,Kansas,town,Cambridge KS
325,37.3251163,-81.3117673,1,1,1,0,1,1,13976,13977,Bramwell W Va,Bramwell,,West Virginia,town,Bramwell WV
326,37.3261588,-91.955988,1,1,1,0,1,1,18758,18759,Huston Mo,Houston,,Missouri,town,Houston MO
327,37.327838,23.1437319,1,1,1,0,1,1,15970,15971,Heli Greece,Porto Cheli,,Greece,town,Porto Cheli Greece
328,37.3328286,-88.08113490000002,1,1,1,0,1,1,2056,2057,Marion Ky,Marion,,Kentucky,town,Marion KY
329,37.3343079,-79.5230877,1,1,1,0,1,1,30512,30513,Bedford Va,Bedford,,Virginia,town,Bedford VA
330,37.3382082,-121.88632859999998,2,2,2,0,2,2,3716,3717,San Jose Calif,San Jose,,California,town,San Jose CA
331,37.338658,-92.9071209,1,1,1,0,1,1,6189,6190,Marshfield Mo,Marshfield,,Missouri,town,Marshfield MO
332,37.3397691,-91.8340402,1,1,1,0,1,1,29973,29974,Raymonville Mo,Raymondville,,Missouri,town,Raymondville MO
333,37.3540054,-81.2525993,1,1,1,0,1,1,889,890,Montcalm W Va,Montcalm,,West Virginia,town,Montcalm WV
334,37.3547791,-95.0166333,1,1,1,0,1,1,3694,3695,McCune Kans,McCune,,Kansas,town,McCune KS
335,37.3570894,-78.8252911,1,1,1,0,1,1,16765,16766,Appomattox Va,Appomattox,,Virginia,town,Appomattox VA
336,37.3578532,-84.8210603,1,1,1,0,1,1,11153,11154,Middleburg Ky,Middleburg,,Kentucky,town,Middleburg KY
337,37.3614333,-87.2186078,1,1,1,0,1,1,17780,17781,Bremen Ky,Bremen,,Kentucky,town,Bremen KY
338,37.363111,-94.9369094,1,1,1,0,1,1,16873,16874,Monmouth Kans,Monmouth,,Kansas,town,Monmouth KS
339,37.36622929999999,-81.1025918,1,1,1,0,1,1,26374,26375,Princeton W Va,Princeton,,West Virginia,town,Princeton WV
340,37.3714432,-90.0911851,1,1,1,0,1,1,26264,26265,Bessville Mo,Bessville,,Missouri,town,Bessville Crooked Creek Township MO
341,37.378246,-81.39694200000002,1,1,1,0,1,1,16109,16110,Ennis W Va,Ennis,,West Virginia,town,Ennis WV
342,37.37852626,-81.65350153,2,2,1,1,2,2,1702,1703,McDowell W Va,Hallsville,McDowell,West Virginia,county,McDowell County WV
343,37.38,-92.366667,1,1,1,0,1,1,9774,9775,Manes Mo,Manes,,Missouri,town,Manes MO
344,37.3805109,23.1602123,1,1,1,0,1,1,5267,5268,Granidi Greece,Kranidi,,Greece,town,Kranidi Greece
345,37.3856044,-93.9532705,1,1,1,0,1,1,25871,25872,Lockwood Mo,Lockwood,,Missouri,town,Lockwood MO
346,37.397545,-87.7627897,1,1,1,0,1,1,17031,17032,Providence Ky,Providence,,Kentucky,town,Providence KY
347,37.3992227,-95.8452597,1,1,1,0,1,1,26338,26339,La Fontaine Kans,Lafontaine,,Kansas,town,Lafontaine KS
348,37.40548983,-81.11146965,1,1,0,1,1,1,24499,24500,Mercer W Va,,Mercer,West Virginia,county,Mercer County WV
349,37.414783,-94.289017,1,1,1,0,1,1,28442,28443,Boston Mo,Boston,,Missouri,town,Boston MO
350,37.4315734,-78.65689420000002,7,7,7,0,7,7,1919,1920,Splritville Va,Virginia,,Virginia,state,Virginia
351,37.4331071,-88.2453107,1,1,1,0,1,1,26236,26237,Tolu Ky,Tolu,,Kentucky,town,Tolu KY
352,37.45958601,-88.88090982,1,1,0,1,1,1,28310,28311,Johnson county Ill Aug I8,,Johnson,Illinois,county,Johnson County IL
353,37.4603235,-92.7190619,1,1,1,0,1,1,6160,6161,Rader Mo,Rader Union Township,,Missouri,town,Rader Union Township MO
354,37.4800544,-86.2938637,1,1,1,0,1,1,18197,18198,Litchfield Ky,Leitchfield,,Kentucky,town,Leitchfield KY
355,37.493889,-78.633611,2,2,2,0,2,2,4344,4345,Toga Va,Toga,,Virginia,town,Toga VA
356,37.4950478,-94.2766148,2,2,2,0,2,2,13724,13725,Lamar Mo,Lamar,,Missouri,town,Lamar MO
357,37.4989389,-88.5878275,1,1,1,0,1,1,438,439,Eddyville Ill,Eddyville,,Illinois,town,Eddyville IL
358,37.4994884,-91.8570984,1,1,1,0,1,1,26000,26001,Licking Mo,Licking,,Missouri,town,Licking MO
359,37.5038612,-89.4381911,1,1,1,0,1,1,8307,8308,Wolf Lake Ill,Wolf Lake,,Illinois,town,Wolf Lake IL
360,37.5056316,-84.8132825,1,1,1,0,1,1,17916,17917,Moreland Ky,Moreland,,Kentucky,town,Moreland Kentucky
361,37.5180349,-95.1730355,2,2,2,0,2,2,2074,2075,St Paul Kans,St Paul,,Kansas,town,St Paul KS
362,37.5278234,-94.1043876,1,1,1,0,1,1,18513,18514,Newport Mo,Newport,,Missouri,town,Newport MO
363,37.5339386,-95.8266483,1,1,1,0,1,1,25078,25079,Fredonia Kans,Fredonia,,Kansas,town,Fredonia KS
364,37.5407246,-77.4360481,3,3,3,0,3,3,8174,8175,Manchester Va,Manchester Richmond,,Virginia,town,Richmond VA
365,37.5484937,-93.5528386,1,1,1,0,1,1,28953,28954,Aldrich Mo,Aldrich,,Missouri,town,Aldrich MO
366,37.5581024,-94.5199553,1,1,1,0,1,1,14074,14075,Liberal Mo,Liberal,,Missouri,town,Liberal MO
367,37.5671795,14.9017568,1,1,1,0,1,1,18009,18010,Patterno Italy,Paterno,,Italy,town,Paterno Province of Catania Italy
368,37.5697868,-85.25273809999999,2,2,2,0,2,2,9859,9860,Lebanon Ky,Lebanon,,Kentucky,town,Lebanon KY
369,37.5703377,-101.7506777,1,1,1,0,1,1,8409,8410,Johnson City Kans,Johnson City,,Kansas,town,Johnson City KS
370,37.5717532,-83.70685970000002,1,1,1,0,1,1,23654,23655,Beattyville Ky,Beattyville,,Kentucky,town,Beattyville KY
371,37.5739497,-85.73996059999997,1,1,1,0,1,1,24232,24233,Hodgensville Ky,Hodgenville,,Kentucky,town,Hodgenville KY
372,37.5783819,-89.61216590000002,1,1,1,0,1,1,15400,15401,Altenberg Mo,Altenburg,,Missouri,town,MOC Altenburg MO
373,37.5895616,-81.10676140000002,1,1,1,0,1,1,5454,5455,Flat Top W Va,Flat Top,,West Virginia,town,Flat Top WV
374,37.5906994,14.0192249,1,1,1,0,1,1,5126,5127,Caterins Villamosa Italy,Santa Caterina Villarmosa,,Italy,town,Santa Caterina Villarmosa Italy
375,37.5999938,14.0153557,1,1,1,1,1,1,20779,20780,Sicily Italy,Sicily Italy,Sicily,Italy,county,Sicily Italy
376,37.600629,-84.94967840000002,1,1,1,0,1,1,6643,6644,Mitchellsburg Ky,Mitchellsburg,,Kentucky,town,Mitchellsburg KY
377,37.60143729999999,-95.0780294,1,1,1,0,1,1,19315,19316,Wainut Kans,Walnut,,Kansas,town,Walnut KS
378,37.61282050000001,-91.9726581,1,1,1,0,1,1,9149,9150,Blooming Rose Mo,Blooming Rose,,Missouri,town,Blooming Rose Spring Creek Township MO
379,37.6142165,-88.7081132,1,1,1,0,1,1,2208,2209,Stoneford Ill,Stonefort,,Illinois,town,Stonefort IL
380,37.6144838,-93.4104749,2,2,2,0,2,2,4564,4565,Bolivar Mo,Bolivar,,Missouri,town,Bolivar MO
381,37.6161553,-87.40514590000002,1,1,1,0,1,1,29584,29585,Beach Grove Ky,Beech Grove,,Kentucky,town,Beech Grove KY
382,37.6164285,-93.2446357,1,1,1,0,1,1,4567,4568,Halfway Mo,Halfway,,Missouri,town,Halfway MO
383,37.6230708,-97.4714355,1,1,1,0,1,1,181,182,Schunte Kans,Schulte,,Kansas,town,Schulte KS
384,37.6236395,-96.3655604,1,1,1,0,1,1,5938,5939,Piedmont Kans,Piedmont,,Kansas,town,Piedmont KS
385,37.6333333,22.4166667,1,1,1,0,1,1,7609,7610,Koukoura Greece,Koukoura,,Greece,town,Koukoura Mantinia Greece
386,37.63517210000001,22.7288576,1,1,1,0,1,1,20782,20783,Argos Greece,Argos,,Greece,town,Argos Greece
387,37.6419893,-94.6238481,1,1,1,0,1,1,14653,14654,Arcadia Kans,Arcadia,,Kansas,town,Arcadia KS
388,37.6439071,-98.7375911,1,1,1,0,1,1,17342,17343,Pratt Kans,Pratt,,Kansas,town,Pratt KS
389,37.64559929999999,-91.5359808,1,1,1,0,1,1,4743,4744,Salem Mo,Salem,,Missouri,town,Salem MO
390,37.64584910000001,-98.1136734,1,1,1,0,1,1,9394,9395,Kingman Kans,Kingman,,Kansas,town,Kingman KS
391,37.6573033,-84.3660453,1,1,1,0,1,1,14281,14282,Silver Creek Ky,Silver Creek,,Kentucky,town,Silver Creek Kentucky
392,37.65826909,-92.59019677,1,1,0,1,1,1,29604,29605,Laclede Mo,,Laclede,Missouri,county,Laclede County MO
393,37.6597363,-97.5753256,1,1,1,0,1,1,9938,9939,Goddard Kans,Goddard,,Kansas,town,Goddard KS
394,37.661157,-94.9683048,3,3,3,0,3,3,355,356,Hcpler Kans,Hepler,,Kansas,town,Hepler KS
395,37.665217,-97.31593259999998,1,1,1,0,1,1,25710,25711,Green Kans,Green,,Kansas,town,Green KS
396,37.6675386,-93.3196388,1,1,1,0,1,1,11932,11933,Violet Mo,Violet North Benton Township,,Missouri,town,Violet North Benton Township MO
397,37.67184870000001,21.4432257,1,1,1,0,1,1,15407,15408,Pyrgos Greece,Pyrgos,,Greece,town,Pyrgos Greece
398,37.6773111,23.127566,1,1,1,0,1,1,30422,30423,Nea Epedavros Greece,Nea Epidavros,,Greece,town,Nea Epidavros Greece
399,37.6805967,-92.6637865,1,1,1,0,1,1,24138,24139,Leban Mo,Lebanon,,Missouri,town,Lebanon MO
400,37.6871761,-97.330053,2,2,2,0,2,2,4631,4632,Wichita Kans,Wichita,,Kansas,town,Wichita KS
401,37.6944901,-87.32527940000001,1,1,1,0,1,1,10132,10133,St Joseph Ky,St Joseph,,Kentucky,town,St Joseph KY
402,37.6989279,-93.796044,1,1,1,0,1,1,4968,4969,Stockton Mo,Stockton,,Missouri,town,Stockton MO
403,37.71294260000001,22.8801475,1,1,1,0,1,1,26867,26868,Limnes Greece,Limnes,,Greece,town,Limnes Greece
404,37.713102,-88.1867027,1,1,1,0,1,1,13132,13133,Shawneetown Ill,Shawneetown,,Illinois,town,Shawneetown IL
405,37.7256533,23.448703,1,1,1,0,1,1,5947,5948,St Peter Greece,DrPetrou Kassi,,Greece,town,DrPetrou Kassi Egina Greece
406,37.7259444,-77.67881729999998,1,1,1,0,1,1,11928,11929,Rockville Va,Rockville,,Virginia,town,Rockville VA
407,37.7306054,-88.9331256,1,1,1,0,1,1,18834,18835,Marion Ill,Marion,,Illinois,town,Marion IL
408,37.7317258,-94.6312142,1,1,1,0,1,1,23102,23103,Garland Kane,Garland,,Kansas,town,Garland KS
409,37.73765820000001,-83.55593520000002,1,1,1,0,1,1,1365,1366,Campton Kyp,Campton,,Kentucky,town,Campton Kentucky
410,37.7418385,21.3313179,1,1,1,0,1,1,2989,2990,Dokaneika Greece,Dokaneika,,Greece,town,Douneika Greece
411,37.7494876,-95.1441446,1,1,1,0,1,1,4997,4998,Savonburg Kans,Savonburg,,Kansas,town,Savonburg KS
412,37.75311713,-88.54080242,1,1,0,1,1,1,23634,23635,Saline 111,,Saline,Illinois,county,Saline County IL
413,37.75474420000001,-84.7731572,1,1,1,0,1,1,29182,29183,Burgin Ky,Burgin,,Kentucky,town,Burgin KY
414,37.7668391,21.3383382,1,1,1,0,1,1,9942,9943,Kardama Elias Greece,Kardamas,,Greece,town,Kardamas Greece
415,37.7749295,-122.4194155,8,8,8,0,8,8,4109,4110,San Francisco Calif,San Francisco,,California,town,San Francisco CA
416,37.780833,-89.925278,1,1,1,0,1,1,2519,2520,Brewerville Mo,Brewer,,Missouri,town,Brewer MO
417,37.7808846,-90.4217895,1,1,1,0,1,1,4479,4480,Farmington Mo,Farmington,,Missouri,town,Farmington MO
418,37.7870331,20.8998759,3,3,3,0,3,3,13350,13351,Zanto Greece,Zakynthos,,Greece,town,Zakynthos Greece
419,37.79448060000001,-93.5779815,1,1,1,0,1,1,3161,3162,Humansville Mo,Humansville,,Missouri,town,Humansville MO
420,37.8043637,-122.27111370000002,2,2,2,0,2,2,334,335,Oakland Calif,Oakland,,California,town,Oakland CA
421,37.8152985,-96.6197416,1,1,1,0,1,1,25479,25480,Rosalia Kans,Rosalia,,Kansas,town,Rosalia KS
422,37.81724000000001,-96.8622524,1,1,1,0,1,1,21762,21763,Eldorado Kans,El Dorado,,Kansas,town,El Dorado KS
423,37.8195361,22.9250024,1,1,1,0,1,1,12172,12173,Athlkla Greece,Athikia,,Greece,town,Athikia Greece
424,37.83803820000001,24.9391268,1,1,1,0,1,1,24875,24876,Andros Greece,Andros,,Greece,town,Andros Greece
425,37.8386508,-94.5060655,1,1,1,0,1,1,11103,11104,Deerfield Mo,Deerfield,,Missouri,town,Deerfield MO
426,37.8392052,-94.3546719,1,1,1,0,1,1,18280,18281,Nevada Mo,Nevada,,Missouri,town,Nevada MO
427,37.83933320000001,-84.2700179,3,3,2,1,3,3,215,216,Ktlve Ky,Etive,Creek Nation,Kentucky,state,Kentucky
428,37.8397626,-94.7082951,6,6,6,0,6,6,357,358,Fort Scott Kans,Fort Scott,,Kansas,town,Fort Scott KS
429,37.84563729999999,-83.8582525,1,1,1,0,1,1,11234,11235,Stanton Ky,Stanton,,Kentucky,town,Stanton KY
430,37.85050368,-94.34242902,1,1,0,1,1,1,24418,24419,Vernon Mo,,Vernon,Missouri,county,Vernon County MO
431,37.8592479,-83.9185323,1,1,1,0,1,1,11238,11239,Clay City Ky,Clay City,,Kentucky,town,Clay City KY
432,37.8633862,-93.3036439,1,1,1,0,1,1,30232,30233,Pittsburg Mo,Pittsburgh,,Missouri,town,Pittsburg MO
